CITY,NICKNAME,TEAM_ID,W,L,W_HOME,L_HOME,W_ROAD,L_ROAD,TEAM_TURNOVERS,TEAM_REBOUNDS,GP,GS,ACTUAL_MINUTES,ACTUAL_SECONDS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OFF_REB,DEF_REB,TOT_REB,AST,PF,STL,TOTAL_TURNOVERS,BLK,PTS,AVG_REB,AVG_PTS,DQ,OFFENSIVE_EFFICIENCY,SCORING_MARGIN,SEASON,GAME_DATE,GAME_ID
Sacramento,Kings,1610612758,1,0,1,0,0,0,0,2,1,5,240,0,46,87,0.529,10,33,0.303,26,26,1.0,9,36,47,26,22,3,11,2,128,47.0,128.0,0,0.6260869565217392,1.0,2022-23,2023-03-03,0022200954
OPPONENTS, Timberwolves,1610612750,1,0,0,0,1,0,2,9,1,5,240,0,43,90,0.478,9,26,0.346,13,22,0.591,10,36,55,22,20,14,19,8,108,55.0,108.0,0,0.5371900826446281,7.0,2022-23,2023-02-28,0022200932
OPPONENTS, Kings,1610612758,1,0,0,0,1,0,0,6,1,5,290,0,65,111,0.586,18,41,0.439,28,35,0.8,12,31,49,33,28,18,15,3,176,49.0,176.0,1,0.6666666666666666,1.0,2022-23,2023-02-24,0022200902
OPPONENTS, Clippers,1610612746,1,0,0,0,1,0,0,6,1,5,240,0,40,82,0.488,11,34,0.324,25,27,0.926,8,35,49,29,19,8,14,2,116,49.0,116.0,0,0.5897435897435898,9.0,2022-23,2023-02-16,0022200885
OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,0,6,1,5,240,0,45,90,0.5,17,39,0.436,12,16,0.75,9,40,55,28,13,8,11,4,119,55.0,119.0,0,0.6083333333333333,13.0,2022-23,2023-02-10,0022200845
OPPONENTS, Clippers,1610612746,1,0,0,0,1,0,2,9,1,5,240,0,44,92,0.478,12,30,0.4,24,30,0.8,11,35,55,20,19,11,9,5,124,55.0,124.0,0,0.5818181818181818,8.0,2022-23,2023-02-06,0022200810
OPPONENTS, Clippers,1610612746,1,0,0,0,1,0,0,7,1,5,265,0,44,92,0.478,16,37,0.432,30,35,0.857,9,37,53,24,20,8,13,4,134,53.0,134.0,0,0.5666666666666667,6.0,2022-23,2023-02-04,0022200795
Milwaukee,Bucks,1610612749,1,0,1,0,0,0,0,11,1,5,240,0,39,90,0.433,9,37,0.243,19,27,0.704,8,45,64,16,17,2,10,0,106,64.0,106.0,0,0.5092592592592593,1.0,2022-23,2023-02-02,0022200784
LA,Clippers,1610612746,1,0,1,0,0,0,0,7,1,5,240,0,52,89,0.584,18,38,0.474,16,21,0.762,6,31,44,26,21,9,5,9,138,44.0,138.0,0,0.6842105263157895,38.0,2022-23,2023-01-26,0022200735
OPPONENTS, Clippers,1610612746,1,0,0,0,1,0,3,4,1,5,240,0,51,84,0.607,19,38,0.5,12,15,0.8,7,40,51,25,20,4,15,9,133,51.0,133.0,0,0.6495726495726496,18.0,2022-23,2023-01-24,0022200719
OPPONENTS, Clippers,1610612746,1,0,0,0,1,0,0,6,1,5,240,0,51,81,0.63,15,28,0.536,14,20,0.7,11,21,38,31,13,4,9,2,131,38.0,131.0,0,0.7454545454545455,5.0,2022-23,2023-01-20,0022200687
Utah,Jazz,1610612762,1,0,1,0,0,0,0,4,1,5,240,0,45,87,0.517,19,32,0.594,17,22,0.773,9,35,48,26,19,4,8,7,126,48.0,126.0,0,0.6339285714285714,23.0,2022-23,2023-01-18,0022200675
OPPONENTS, 76ers,1610612755,1,0,0,0,1,0,1,7,1,5,240,0,39,73,0.534,13,31,0.419,29,34,0.853,8,25,40,25,17,12,15,4,120,40.0,120.0,0,0.6095238095238096,10.0,2022-23,2023-01-17,0022200668
Minnesota,Timberwolves,1610612750,1,0,1,0,0,0,1,10,1,5,240,0,46,81,0.568,13,35,0.371,23,29,0.793,10,35,55,28,22,4,20,7,128,55.0,128.0,0,0.6218487394957983,13.0,2022-23,2023-01-06,0022200587
OPPONENTS, Heat,1610612748,1,0,0,0,1,0,0,5,1,5,240,0,39,85,0.459,12,36,0.333,20,24,0.833,12,36,53,22,23,7,11,2,110,53.0,110.0,0,0.5754716981132075,10.0,2022-23,2023-01-02,0022200560
Indiana,Pacers,1610612754,1,0,1,0,0,0,1,8,1,5,240,0,46,88,0.523,14,38,0.368,25,29,0.862,8,28,44,28,20,10,12,4,131,44.0,131.0,1,0.6166666666666667,1.0,2022-23,2022-12-31,0022200538
OPPONENTS, Clippers,1610612746,1,0,0,0,1,0,2,7,1,5,240,0,45,93,0.484,15,38,0.395,19,23,0.826,15,32,54,27,17,8,11,3,124,54.0,124.0,0,0.6206896551724138,11.0,2022-23,2022-12-27,0022200509
OPPONENTS, Clippers,1610612746,1,0,0,0,1,0,0,7,1,5,265,0,49,91,0.538,19,44,0.432,25,29,0.862,10,38,55,25,24,13,19,3,142,55.0,142.0,0,0.592,11.0,2022-23,2022-12-26,0022200499
Philadelphia,76ers,1610612755,1,0,1,0,0,0,0,6,1,5,240,0,47,88,0.534,12,29,0.414,13,14,0.929,6,33,45,31,20,7,9,3,119,45.0,119.0,0,0.639344262295082,5.0,2022-23,2022-12-23,0022200480
LA,Clippers,1610612746,1,0,1,0,0,0,0,9,1,5,240,0,41,81,0.506,23,49,0.469,21,23,0.913,5,43,57,29,22,6,27,7,126,57.0,126.0,0,0.5303030303030303,21.0,2022-23,2022-12-21,0022200476
LA,Clippers,1610612746,1,0,1,0,0,0,0,9,1,5,240,0,37,86,0.43,12,29,0.414,16,26,0.615,12,37,58,19,16,6,14,5,102,58.0,102.0,0,0.5233644859813084,9.0,2022-23,2022-12-17,0022200438
OPPONENTS, Suns,1610612756,1,0,0,0,1,0,1,6,1,5,240,0,44,95,0.463,9,32,0.281,14,18,0.778,15,38,59,27,18,8,9,8,111,59.0,111.0,0,0.6120689655172413,16.0,2022-23,2022-12-15,0022200427
LA,Clippers,1610612746,1,0,1,0,0,0,1,10,1,5,240,0,34,89,0.382,14,46,0.304,17,21,0.81,14,38,62,21,21,8,15,2,99,62.0,99.0,0,0.4954954954954955,11.0,2022-23,2022-12-14,0022200423
OPPONENTS, Clippers,1610612746,1,0,0,0,1,0,0,8,1,5,240,0,40,94,0.426,19,48,0.396,15,16,0.938,9,33,50,22,16,9,10,7,114,50.0,114.0,0,0.5299145299145299,7.0,2022-23,2022-12-10,0022200389
Miami,Heat,1610612748,1,0,1,0,0,0,0,3,1,5,240,0,46,90,0.511,12,32,0.375,11,14,0.786,7,36,46,24,20,11,8,1,115,46.0,115.0,0,0.6086956521739131,5.0,2022-23,2022-12-08,0022200374
Orlando,Magic,1610612753,1,0,1,0,0,0,1,6,1,5,265,0,40,95,0.421,8,28,0.286,28,31,0.903,16,37,59,20,21,8,13,5,116,59.0,116.0,0,0.5357142857142857,5.0,2022-23,2022-12-07,0022200363
OPPONENTS, Clippers,1610612746,1,0,0,0,1,0,0,11,1,5,240,0,45,93,0.484,15,36,0.417,14,21,0.667,13,34,58,30,17,4,12,5,119,58.0,119.0,0,0.6147540983606558,2.0,2022-23,2022-12-05,0022200352
OPPONENTS, Kings,1610612758,1,0,0,0,1,0,0,7,1,5,240,0,46,89,0.517,11,32,0.344,20,30,0.667,8,38,53,31,22,7,9,6,123,53.0,123.0,0,0.6363636363636364,27.0,2022-23,2022-12-03,0022200338
Utah,Jazz,1610612762,1,0,1,0,0,0,0,9,1,5,240,0,45,81,0.556,14,32,0.438,21,28,0.75,13,33,55,24,24,4,18,7,125,55.0,125.0,0,0.6272727272727273,13.0,2022-23,2022-11-30,0022200322
OPPONENTS, Clippers,1610612746,1,0,0,0,1,0,0,7,1,5,240,0,41,89,0.461,13,31,0.419,23,28,0.821,14,34,55,26,18,6,13,7,118,55.0,118.0,0,0.5877192982456141,6.0,2022-23,2022-11-29,0022200311
LA,Clippers,1610612746,1,0,1,0,0,0,0,12,1,5,240,0,42,94,0.447,6,32,0.188,24,32,0.75,18,44,74,33,18,7,18,4,114,74.0,114.0,1,0.5905511811023622,14.0,2022-23,2022-11-27,0022200292
LA,Clippers,1610612746,1,0,1,0,0,0,0,5,1,5,240,0,47,91,0.516,9,24,0.375,18,19,0.947,12,29,46,26,20,6,16,6,121,46.0,121.0,0,0.6033057851239669,7.0,2022-23,2022-11-21,0022200255
LA,Clippers,1610612746,1,0,1,0,0,0,1,15,1,5,240,0,44,81,0.543,21,40,0.525,10,19,0.526,7,28,50,32,20,9,13,1,119,50.0,119.0,0,0.6386554621848739,22.0,2022-23,2022-11-19,0022200239
LA,Clippers,1610612746,1,0,1,0,0,0,0,11,1,5,240,0,33,81,0.407,11,30,0.367,19,24,0.792,10,41,62,17,21,1,18,1,96,62.0,96.0,0,0.4716981132075472,5.0,2022-23,2022-11-17,0022200223
OPPONENTS, Nets,1610612751,1,0,0,0,1,0,1,9,1,5,240,0,40,83,0.482,16,35,0.457,14,21,0.667,6,35,50,27,18,9,13,6,110,50.0,110.0,0,0.5726495726495726,15.0,2022-23,2022-11-12,0022200184
LA,Clippers,1610612746,1,0,1,0,0,0,0,8,1,5,240,0,41,81,0.506,12,33,0.364,20,26,0.769,6,35,49,24,24,10,15,7,114,49.0,114.0,0,0.5701754385964912,13.0,2022-23,2022-11-09,0022200170
OPPONENTS, Jazz,1610612762,1,0,0,0,1,0,1,5,1,5,240,0,35,75,0.467,15,40,0.375,25,26,0.962,7,35,47,18,15,5,21,4,110,47.0,110.0,0,0.4953271028037383,8.0,2022-23,2022-11-06,0022200143
OPPONENTS, Clippers,1610612746,1,0,0,0,1,0,0,11,1,5,240,0,42,80,0.525,15,33,0.455,14,19,0.737,3,41,55,26,25,6,16,5,113,55.0,113.0,0,0.5714285714285714,7.0,2022-23,2022-11-04,0022200126
Oklahoma City,Thunder,1610612760,1,0,1,0,0,0,1,6,1,5,240,0,47,95,0.495,17,38,0.447,7,8,0.875,13,23,42,27,21,10,12,4,118,42.0,118.0,0,0.6115702479338843,8.0,2022-23,2022-10-27,0022200067
Oklahoma City,Thunder,1610612760,1,0,1,0,0,0,1,9,1,5,240,0,42,110,0.382,4,30,0.133,20,25,0.8,21,39,69,19,13,12,6,8,108,69.0,108.0,0,0.5350877192982456,14.0,2022-23,2022-10-25,0022200054
OPPONENTS, Suns,1610612756,1,0,0,0,1,0,1,6,1,5,240,0,43,93,0.462,15,42,0.357,11,12,0.917,13,36,55,29,18,5,13,3,112,55.0,112.0,0,0.5901639344262295,17.0,2022-23,2022-10-23,0022200043
OPPONENTS, Clippers,1610612746,1,0,0,0,1,0,0,7,1,5,240,0,41,81,0.506,9,22,0.409,20,22,0.909,5,35,47,24,21,8,13,3,111,47.0,111.0,0,0.5752212389380531,2.0,2022-23,2022-10-22,0022200036
OPPONENTS, Clippers,1610612746,1,0,0,0,1,0,1,15,1,5,240,0,37,80,0.463,9,29,0.31,20,31,0.645,10,48,73,18,24,7,23,7,103,73.0,103.0,0,0.4954954954954955,6.0,2022-23,2022-10-20,0022200016
Los Angeles,Lakers,1610612747,1,0,1,0,0,0,1,8,1,5,240,0,47,97,0.485,18,45,0.4,16,21,0.762,10,39,57,28,9,4,11,7,128,57.0,128.0,0,0.5952380952380952,11.0,2022-23,2023-04-09,0022201228
Los Angeles,Lakers,1610612747,1,0,1,0,0,0,1,8,1,5,240,0,45,92,0.489,18,36,0.5,13,17,0.765,10,44,62,25,12,6,16,6,121,62.0,121.0,0,0.5691056910569106,14.0,2022-23,2023-04-07,0022201212
OPPONENTS, Lakers,1610612747,1,0,0,0,1,0,1,12,1,5,265,0,48,96,0.5,12,34,0.353,27,35,0.771,11,33,56,27,21,6,12,7,135,56.0,135.0,0,0.6048387096774194,2.0,2022-23,2023-04-04,0022201186
OPPONENTS, Lakers,1610612747,1,0,0,0,1,0,0,11,1,5,240,0,45,90,0.5,9,22,0.409,24,30,0.8,15,38,64,28,17,10,16,5,123,64.0,123.0,0,0.6134453781512605,12.0,2022-23,2023-03-31,0022201157
Los Angeles,Lakers,1610612747,1,0,1,0,0,0,0,8,1,5,240,0,42,91,0.462,12,34,0.353,20,28,0.714,16,37,61,20,14,9,11,4,116,61.0,116.0,0,0.5849056603773585,5.0,2022-23,2023-03-24,0022201106
Los Angeles,Lakers,1610612747,1,0,1,0,0,0,2,12,1,5,240,0,39,70,0.557,8,17,0.471,36,46,0.783,5,31,48,27,20,7,15,2,122,48.0,122.0,0,0.616822429906542,11.0,2022-23,2023-03-22,0022201092
Los Angeles,Lakers,1610612747,1,0,1,0,0,0,0,6,1,5,240,0,36,78,0.462,13,32,0.406,26,32,0.813,9,43,58,25,19,2,15,9,111,58.0,111.0,0,0.5596330275229358,6.0,2022-23,2023-03-19,0022201070
OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,0,7,1,5,240,0,42,88,0.477,11,37,0.297,17,21,0.81,12,34,53,18,18,8,11,3,112,53.0,112.0,0,0.5714285714285714,4.0,2022-23,2023-03-12,0022201019
Los Angeles,Lakers,1610612747,1,0,1,0,0,0,1,7,1,5,240,0,45,80,0.563,13,30,0.433,19,19,1.0,5,30,42,28,10,8,21,8,122,42.0,122.0,0,0.5887096774193549,10.0,2022-23,2023-03-10,0022201003
Los Angeles,Lakers,1610612747,1,0,1,0,0,0,2,11,1,5,240,0,41,90,0.456,7,28,0.25,23,29,0.793,7,50,68,27,18,4,15,2,112,68.0,112.0,0,0.544,9.0,2022-23,2023-03-07,0022200984
OPPONENTS, Timberwolves,1610612750,1,0,0,0,1,0,1,9,1,5,240,0,42,89,0.472,14,34,0.412,12,16,0.75,10,36,55,29,21,10,14,6,110,55.0,110.0,0,0.5819672131147541,8.0,2022-23,2023-03-03,0022200955
OPPONENTS, Lakers,1610612747,1,0,0,0,1,0,0,10,1,5,240,0,38,80,0.475,16,35,0.457,31,39,0.795,10,31,51,22,19,8,13,8,123,51.0,123.0,1,0.5714285714285714,6.0,2022-23,2023-03-01,0022200940
Memphis,Grizzlies,1610612763,1,0,1,0,0,0,1,10,1,5,240,0,51,112,0.455,6,31,0.194,13,17,0.765,14,33,57,25,17,13,7,6,121,57.0,121.0,0,0.5846153846153846,12.0,2022-23,2023-02-28,0022200927
Portland,Trail Blazers,1610612757,1,0,1,0,0,0,0,4,1,5,240,0,46,97,0.474,23,47,0.489,12,13,0.923,8,34,46,27,15,7,7,9,127,46.0,127.0,0,0.5934959349593496,12.0,2022-23,2023-02-13,0022200867
OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,1,11,1,5,240,0,45,99,0.455,12,47,0.255,13,18,0.722,16,35,62,24,20,5,11,7,115,62.0,115.0,0,0.5847457627118644,9.0,2022-23,2023-02-09,0022200834
OPPONENTS, Thunder,1610612760,1,0,0,0,1,0,1,5,1,5,240,0,49,94,0.521,17,34,0.5,18,20,0.9,7,30,42,32,18,12,13,2,133,42.0,133.0,0,0.6136363636363636,3.0,2022-23,2023-02-07,0022200821
OPPONENTS, Lakers,1610612747,1,0,0,0,1,0,0,9,1,5,240,0,42,92,0.457,6,22,0.273,22,31,0.71,13,38,60,29,10,8,13,5,112,60.0,112.0,0,0.5867768595041323,1.0,2022-23,2023-02-02,0022200778
OPPONENTS, Lakers,1610612747,1,0,0,0,1,0,0,15,1,5,265,0,48,93,0.516,11,33,0.333,22,31,0.71,11,33,59,29,23,6,14,1,129,59.0,129.0,0,0.616,6.0,2022-23,2023-01-31,0022200765
Brooklyn,Nets,1610612751,1,0,1,0,0,0,2,5,1,5,240,0,45,95,0.474,16,41,0.39,15,19,0.789,12,38,55,24,25,8,11,9,121,55.0,121.0,0,0.5847457627118644,17.0,2022-23,2023-01-30,0022200757
Los Angeles,Lakers,1610612747,1,0,1,0,0,0,1,13,1,5,240,0,40,90,0.444,10,33,0.303,23,30,0.767,11,45,69,25,13,12,20,9,113,69.0,113.0,0,0.5241935483870968,9.0,2022-23,2023-01-25,0022200729
OPPONENTS, Lakers,1610612747,1,0,0,0,1,0,1,7,1,5,240,0,45,86,0.523,10,30,0.333,21,27,0.778,10,41,58,23,19,5,13,5,121,58.0,121.0,0,0.6071428571428571,9.0,2022-23,2023-01-22,0022200705
Los Angeles,Lakers,1610612747,1,0,1,0,0,0,1,12,1,5,240,0,38,93,0.409,13,41,0.317,33,41,0.805,10,37,59,24,26,7,10,7,122,59.0,122.0,0,0.5299145299145299,1.0,2022-23,2023-01-20,0022200690
OPPONENTS, Kings,1610612758,1,0,0,0,1,0,0,8,1,5,240,0,43,87,0.494,9,30,0.3,21,27,0.778,14,33,55,23,14,3,11,5,116,55.0,116.0,0,0.616822429906542,5.0,2022-23,2023-01-18,0022200677
OPPONENTS, 76ers,1610612755,1,0,0,0,1,0,1,8,1,5,240,0,43,85,0.506,12,34,0.353,15,19,0.789,5,33,46,29,16,3,10,7,113,46.0,113.0,0,0.6050420168067226,1.0,2022-23,2023-01-15,0022200655
OPPONENTS, Lakers,1610612747,1,0,0,0,1,0,0,5,1,5,240,0,50,82,0.61,9,21,0.429,27,33,0.818,10,28,43,26,25,4,17,3,136,43.0,136.0,1,0.6608695652173913,2.0,2022-23,2023-01-07,0022200595
Los Angeles,Lakers,1610612747,1,0,1,0,0,0,0,10,1,5,240,0,40,81,0.494,8,27,0.296,24,30,0.8,9,33,52,20,18,10,17,4,112,52.0,112.0,0,0.5504587155963303,3.0,2022-23,2023-01-04,0022200574
OPPONENTS, Lakers,1610612747,1,0,0,0,1,0,1,8,1,5,240,0,45,93,0.484,10,30,0.333,21,30,0.7,9,44,61,26,21,6,15,5,121,61.0,121.0,0,0.568,6.0,2022-23,2023-01-02,0022200551
Miami,Heat,1610612748,1,0,1,0,0,0,1,6,1,5,240,0,44,92,0.478,11,35,0.314,13,16,0.813,10,27,43,20,15,14,6,4,112,43.0,112.0,0,0.5925925925925926,14.0,2022-23,2022-12-28,0022200518
OPPONENTS, Lakers,1610612747,1,0,0,0,1,0,1,5,1,5,240,0,49,90,0.544,17,43,0.395,14,17,0.824,9,37,51,32,16,4,14,2,129,51.0,129.0,0,0.6377952755905512,19.0,2022-23,2022-12-27,0022200505
OPPONENTS, Hornets,1610612766,1,0,0,0,1,0,0,6,1,5,240,0,52,94,0.553,16,41,0.39,14,18,0.778,11,30,47,30,21,11,16,5,134,47.0,134.0,0,0.6356589147286822,4.0,2022-23,2022-12-23,0022200492
Sacramento,Kings,1610612758,1,0,1,0,0,0,0,11,1,5,240,0,48,95,0.505,17,47,0.362,21,28,0.75,10,36,57,29,23,6,12,2,134,57.0,134.0,0,0.6111111111111112,14.0,2022-23,2022-12-21,0022200475
Phoenix,Suns,1610612756,1,0,1,0,0,0,1,7,1,5,240,0,46,93,0.495,20,39,0.513,18,24,0.75,15,36,58,21,16,10,9,5,130,58.0,130.0,0,0.6203703703703703,26.0,2022-23,2022-12-19,0022200459
Los Angeles,Lakers,1610612747,1,0,1,0,0,0,0,9,1,5,240,0,46,92,0.5,11,27,0.407,16,22,0.727,6,37,52,29,18,4,9,5,119,52.0,119.0,1,0.6048387096774194,2.0,2022-23,2022-12-18,0022200451
OPPONENTS, Lakers,1610612747,1,0,0,0,1,0,0,6,1,5,240,0,46,84,0.548,11,26,0.423,21,27,0.778,6,36,48,31,14,8,11,4,124,48.0,124.0,0,0.6416666666666667,7.0,2022-23,2022-12-11,0022200396
Philadelphia,76ers,1610612755,1,0,1,0,0,0,2,9,1,5,265,0,48,90,0.533,18,40,0.45,19,22,0.864,7,35,51,30,30,14,23,2,133,51.0,133.0,1,0.5735294117647058,11.0,2022-23,2022-12-09,0022200382
Toronto,Raptors,1610612761,1,0,1,0,0,0,0,9,1,5,240,0,47,106,0.443,12,43,0.279,20,24,0.833,17,37,63,25,22,10,11,5,126,63.0,126.0,1,0.576,13.0,2022-23,2022-12-07,0022200366
OPPONENTS, Lakers,1610612747,1,0,0,0,1,0,0,6,1,5,240,0,52,96,0.542,10,26,0.385,16,22,0.727,9,42,57,34,14,5,15,5,130,57.0,130.0,0,0.6323529411764706,11.0,2022-23,2022-12-04,0022200349
OPPONENTS, Lakers,1610612747,1,0,0,0,1,0,0,8,1,5,240,0,52,96,0.542,11,26,0.423,18,24,0.75,12,32,52,32,16,6,4,4,133,52.0,133.0,0,0.7,4.0,2022-23,2022-12-02,0022200331
Los Angeles,Lakers,1610612747,1,0,1,0,0,0,1,10,1,5,240,0,48,97,0.495,14,37,0.378,18,26,0.692,13,35,58,28,18,5,8,6,128,58.0,128.0,0,0.6333333333333333,19.0,2022-23,2022-11-30,0022200324
OPPONENTS, Pacers,1610612754,1,0,0,0,1,0,1,12,1,5,240,0,43,105,0.41,17,49,0.347,13,16,0.813,12,37,61,29,24,6,10,10,116,61.0,116.0,0,0.5454545454545454,1.0,2022-23,2022-11-28,0022200308
OPPONENTS, Lakers,1610612747,1,0,0,0,1,0,0,7,1,5,240,0,47,81,0.58,17,33,0.515,32,37,0.865,3,36,46,25,20,4,17,7,143,46.0,143.0,0,0.6,5.0,2022-23,2022-11-26,0022200288
OPPONENTS, Lakers,1610612747,1,0,0,0,1,0,1,7,1,5,240,0,40,83,0.482,8,27,0.296,17,20,0.85,10,39,56,28,16,12,22,5,105,56.0,105.0,0,0.5528455284552846,11.0,2022-23,2022-11-25,0022200282
Phoenix,Suns,1610612756,1,0,1,0,0,0,0,6,1,5,240,0,48,102,0.471,16,34,0.471,3,5,0.6,8,41,55,23,22,8,15,7,115,55.0,115.0,1,0.5378787878787878,10.0,2022-23,2022-11-22,0022200259
Los Angeles,Lakers,1610612747,1,0,1,0,0,0,0,9,1,5,240,0,45,85,0.529,12,34,0.353,21,24,0.875,5,49,63,29,10,5,15,2,123,63.0,123.0,0,0.5967741935483871,31.0,2022-23,2022-11-20,0022200247
Los Angeles,Lakers,1610612747,1,0,1,0,0,0,0,4,1,5,240,0,43,78,0.551,7,20,0.35,35,40,0.875,7,37,48,29,24,2,16,7,128,48.0,128.0,0,0.6206896551724138,7.0,2022-23,2022-11-18,0022200234
Los Angeles,Lakers,1610612747,1,0,1,0,0,0,0,8,1,5,240,0,44,91,0.484,11,27,0.407,17,20,0.85,12,33,53,25,22,3,9,2,116,53.0,116.0,0,0.6106194690265486,13.0,2022-23,2022-11-13,0022200198
OPPONENTS, Kings,1610612758,1,0,0,0,1,0,0,7,1,5,240,0,45,87,0.517,12,36,0.333,18,21,0.857,10,30,47,27,17,10,15,4,120,47.0,120.0,0,0.6050420168067226,6.0,2022-23,2022-11-11,0022200183
Utah,Jazz,1610612762,1,0,1,0,0,0,1,11,1,5,240,0,53,95,0.558,16,38,0.421,17,22,0.773,10,31,52,30,23,10,15,7,139,52.0,139.0,0,0.6384615384615384,23.0,2022-23,2022-11-07,0022200157
OPPONENTS, Jazz,1610612762,1,0,0,0,1,0,0,4,1,5,240,0,52,103,0.505,17,40,0.425,9,10,0.9,15,33,52,31,22,8,8,3,130,52.0,130.0,0,0.6535433070866141,14.0,2022-23,2022-11-04,0022200131
Minnesota,Timberwolves,1610612750,1,0,1,0,0,0,0,10,1,5,240,0,41,99,0.414,13,40,0.325,16,24,0.667,14,35,59,27,21,13,10,8,111,59.0,111.0,1,0.5573770491803278,9.0,2022-23,2022-10-28,0022200076
OPPONENTS, Trail Blazers,1610612757,1,0,0,0,1,0,0,8,1,5,240,0,37,84,0.44,10,27,0.37,22,27,0.815,13,39,60,19,20,6,19,5,106,60.0,106.0,0,0.5137614678899083,2.0,2022-23,2022-10-23,0022200037
Miami,Heat,1610612748,1,0,1,0,0,0,0,9,1,5,240,0,45,83,0.542,18,44,0.409,15,20,0.75,7,37,53,30,20,10,18,3,123,53.0,123.0,0,0.6048387096774194,13.0,2022-23,2023-04-09,0022201219
Washington,Wizards,1610612764,1,0,1,0,0,0,1,10,1,5,240,0,39,84,0.464,7,33,0.212,29,37,0.784,12,38,60,23,18,4,17,3,114,60.0,114.0,0,0.5535714285714286,6.0,2022-23,2023-04-07,0022201204
OPPONENTS, Heat,1610612748,1,0,0,0,1,0,1,4,1,5,240,0,49,88,0.557,18,39,0.462,13,15,0.867,10,32,46,39,13,3,11,0,129,46.0,129.0,0,0.6875,28.0,2022-23,2023-04-06,0022201198
OPPONENTS, Heat,1610612748,1,0,0,0,1,0,1,9,1,5,240,0,41,80,0.513,13,36,0.361,23,26,0.885,5,28,42,26,18,12,8,2,118,42.0,118.0,0,0.6146788990825688,13.0,2022-23,2023-04-04,0022201177
New York,Knicks,1610612752,1,0,1,0,0,0,1,8,1,5,240,0,38,76,0.5,13,31,0.419,12,23,0.522,9,38,55,22,14,8,16,3,101,55.0,101.0,0,0.5714285714285714,9.0,2022-23,2023-03-29,0022201138
Toronto,Raptors,1610612761,1,0,1,0,0,0,0,2,1,5,240,0,45,93,0.484,8,36,0.222,8,9,0.889,15,32,49,32,13,8,9,7,106,49.0,106.0,0,0.6470588235294118,14.0,2022-23,2023-03-28,0022201132
OPPONENTS, Nets,1610612751,1,0,0,0,1,0,2,5,1,5,240,0,44,89,0.494,18,40,0.45,23,25,0.92,17,28,50,30,18,6,8,6,129,50.0,129.0,0,0.6727272727272727,29.0,2022-23,2023-03-25,0022201108
Miami,Heat,1610612748,1,0,1,0,0,0,0,6,1,5,240,0,45,79,0.57,16,28,0.571,21,26,0.808,2,27,35,28,18,9,10,1,127,35.0,127.0,0,0.6347826086956522,7.0,2022-23,2023-03-22,0022201084
OPPONENTS, Heat,1610612748,1,0,0,0,1,0,0,5,1,5,240,0,38,79,0.481,13,39,0.333,23,25,0.92,8,34,47,33,17,4,10,4,112,47.0,112.0,0,0.6228070175438597,12.0,2022-23,2023-03-19,0022201066
Miami,Heat,1610612748,1,0,1,0,0,0,0,7,1,5,240,0,49,82,0.598,13,29,0.448,27,33,0.818,8,33,48,33,16,8,13,5,138,48.0,138.0,0,0.6833333333333333,19.0,2022-23,2023-03-15,0022201036
Miami,Heat,1610612748,1,0,1,0,0,0,0,7,1,5,240,0,37,79,0.468,14,34,0.412,31,36,0.861,9,28,44,20,13,12,13,4,119,44.0,119.0,0,0.5533980582524272,4.0,2022-23,2023-03-13,0022201022
Orlando,Magic,1610612753,1,0,1,0,0,0,1,5,1,5,265,0,48,99,0.485,13,37,0.351,17,20,0.85,15,39,59,34,20,10,19,10,126,59.0,126.0,0,0.5985401459854015,12.0,2022-23,2023-03-11,0022201007
OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,1,4,1,5,240,0,47,81,0.58,17,41,0.415,11,17,0.647,6,28,38,23,23,8,12,4,122,38.0,122.0,0,0.6363636363636364,2.0,2022-23,2023-03-03,0022200949
OPPONENTS, 76ers,1610612755,1,0,0,0,1,0,1,5,1,5,240,0,41,83,0.494,15,39,0.385,22,22,1.0,9,32,46,25,20,6,9,5,119,46.0,119.0,0,0.6111111111111112,23.0,2022-23,2023-03-01,0022200936
OPPONENTS, Heat,1610612748,1,0,0,0,1,0,1,8,1,5,240,0,35,81,0.432,15,37,0.405,16,22,0.727,12,25,45,21,20,10,13,3,101,45.0,101.0,0,0.5436893203883495,2.0,2022-23,2023-02-27,0022200920
Charlotte,Hornets,1610612766,1,0,1,0,0,0,0,6,1,5,240,0,38,88,0.432,10,31,0.323,22,27,0.815,11,37,54,20,22,10,15,2,108,54.0,108.0,0,0.5178571428571429,5.0,2022-23,2023-02-25,0022200904
Milwaukee,Bucks,1610612749,1,0,1,0,0,0,2,8,1,5,240,0,47,98,0.48,19,46,0.413,15,19,0.789,10,47,65,27,18,6,12,1,128,65.0,128.0,0,0.5826771653543307,29.0,2022-23,2023-02-24,0022200897
Brooklyn,Nets,1610612751,1,0,1,0,0,0,0,6,1,5,240,0,41,77,0.532,17,39,0.436,17,20,0.85,5,31,42,26,27,3,11,5,116,42.0,116.0,0,0.6146788990825688,11.0,2022-23,2023-02-15,0022200878
