MATCHUP,GAME_ID,SEASON,GAME_DATE,HOME_TEAM_NICKNAME,HOME_TEAM_ID,AWAY_TEAM_NICKNAME,AWAY_TEAM_ID
03/29/2023 Kings at Trail Blazers,0022201145,2022-23,2023-03-29, Trail Blazers,1610612757, Kings,1610612758
03/26/2023 Thunder at Trail Blazers,0022201120,2022-23,2023-03-26, Trail Blazers,1610612757, Thunder,1610612760
03/22/2023 Trail Blazers at Jazz,0022201091,2022-23,2023-03-22, Jazz,1610612762, Trail Blazers,1610612757
03/06/2023 Trail Blazers at Pistons,0022200977,2022-23,2023-03-06, Pistons,1610612765, Trail Blazers,1610612757
02/23/2023 Trail Blazers at Kings,0022200894,2022-23,2023-02-23, Kings,1610612758, Trail Blazers,1610612757
02/14/2023 Wizards at Trail Blazers,0022200872,2022-23,2023-02-14, Trail Blazers,1610612757, Wizards,1610612764
02/10/2023 Thunder at Trail Blazers,0022200843,2022-23,2023-02-10, Trail Blazers,1610612757, Thunder,1610612760
02/03/2023 Trail Blazers at Wizards,0022200787,2022-23,2023-02-03, Wizards,1610612764, Trail Blazers,1610612757
02/01/2023 Trail Blazers at Grizzlies,0022200771,2022-23,2023-02-01, Grizzlies,1610612763, Trail Blazers,1610612757
01/28/2023 Raptors at Trail Blazers,0022200751,2022-23,2023-01-28, Trail Blazers,1610612757, Raptors,1610612761
01/25/2023 Jazz at Trail Blazers,0022200727,2022-23,2023-01-25, Trail Blazers,1610612757, Jazz,1610612762
01/23/2023 Spurs at Trail Blazers,0022200711,2022-23,2023-01-23, Trail Blazers,1610612757, Spurs,1610612759
01/08/2023 Trail Blazers at Raptors,0022200597,2022-23,2023-01-08, Raptors,1610612761, Trail Blazers,1610612757
01/02/2023 Pistons at Trail Blazers,0022200559,2022-23,2023-01-02, Trail Blazers,1610612757, Pistons,1610612765
12/26/2022 Hornets at Trail Blazers,0022200504,2022-23,2022-12-26, Trail Blazers,1610612757, Hornets,1610612766
12/21/2022 Trail Blazers at Thunder,0022200474,2022-23,2022-12-21, Thunder,1610612760, Trail Blazers,1610612757
12/19/2022 Trail Blazers at Thunder,0022200458,2022-23,2022-12-19, Thunder,1610612760, Trail Blazers,1610612757
12/14/2022 Trail Blazers at Spurs,0022200420,2022-23,2022-12-14, Spurs,1610612759, Trail Blazers,1610612757
12/03/2022 Trail Blazers at Jazz,0022200343,2022-23,2022-12-03, Jazz,1610612762, Trail Blazers,1610612757
11/19/2022 Jazz at Trail Blazers,0022200238,2022-23,2022-11-19, Trail Blazers,1610612757, Jazz,1610612762
11/15/2022 Spurs at Trail Blazers,0022200209,2022-23,2022-11-15, Trail Blazers,1610612757, Spurs,1610612759
11/09/2022 Trail Blazers at Hornets,0022200159,2022-23,2022-11-09, Hornets,1610612766, Trail Blazers,1610612757
11/02/2022 Grizzlies at Trail Blazers,0022200116,2022-23,2022-11-02, Trail Blazers,1610612757, Grizzlies,1610612763
10/19/2022 Trail Blazers at Kings,0022200014,2022-23,2022-10-19, Kings,1610612758, Trail Blazers,1610612757
04/02/2023 Spurs at Kings,0022201170,2022-23,2023-04-02, Kings,1610612758, Spurs,1610612759
03/25/2023 Jazz at Kings,0022201111,2022-23,2023-03-25, Kings,1610612758, Jazz,1610612762
03/20/2023 Kings at Jazz,0022201076,2022-23,2023-03-20, Jazz,1610612762, Kings,1610612758
03/18/2023 Kings at Wizards,0022201059,2022-23,2023-03-18, Wizards,1610612764, Kings,1610612758
02/28/2023 Kings at Thunder,0022200928,2022-23,2023-02-28, Thunder,1610612760, Kings,1610612758
02/26/2023 Kings at Thunder,0022200915,2022-23,2023-02-26, Thunder,1610612760, Kings,1610612758
02/01/2023 Kings at Spurs,0022200775,2022-23,2023-02-01, Spurs,1610612759, Kings,1610612758
01/25/2023 Raptors at Kings,0022200728,2022-23,2023-01-25, Kings,1610612758, Raptors,1610612761
01/23/2023 Grizzlies at Kings,0022200712,2022-23,2023-01-23, Kings,1610612758, Grizzlies,1610612763
01/20/2023 Thunder at Kings,0022200691,2022-23,2023-01-20, Kings,1610612758, Thunder,1610612760
01/15/2023 Kings at Spurs,0022200652,2022-23,2023-01-15, Spurs,1610612759, Kings,1610612758
01/03/2023 Kings at Jazz,0022200563,2022-23,2023-01-03, Jazz,1610612762, Kings,1610612758
01/01/2023 Kings at Grizzlies,0022200547,2022-23,2023-01-01, Grizzlies,1610612763, Kings,1610612758
12/30/2022 Jazz at Kings,0022200537,2022-23,2022-12-30, Kings,1610612758, Jazz,1610612762
12/23/2022 Wizards at Kings,0022200491,2022-23,2022-12-23, Kings,1610612758, Wizards,1610612764
12/19/2022 Hornets at Kings,0022200460,2022-23,2022-12-19, Kings,1610612758, Hornets,1610612766
12/16/2022 Kings at Pistons,0022200429,2022-23,2022-12-16, Pistons,1610612765, Kings,1610612758
12/14/2022 Kings at Raptors,0022200417,2022-23,2022-12-14, Raptors,1610612761, Kings,1610612758
11/22/2022 Kings at Grizzlies,0022200257,2022-23,2022-11-22, Grizzlies,1610612763, Kings,1610612758
11/20/2022 Pistons at Kings,0022200242,2022-23,2022-11-20, Kings,1610612758, Pistons,1610612765
11/17/2022 Spurs at Kings,0022200222,2022-23,2022-11-17, Kings,1610612758, Spurs,1610612759
10/31/2022 Kings at Hornets,0022200096,2022-23,2022-10-31, Hornets,1610612766, Kings,1610612758
10/27/2022 Grizzlies at Kings,0022200069,2022-23,2022-10-27, Kings,1610612758, Grizzlies,1610612763
03/29/2023 Jazz at Spurs,0022201143,2022-23,2023-03-29, Spurs,1610612759, Jazz,1610612762
03/24/2023 Spurs at Wizards,0022201098,2022-23,2023-03-24, Wizards,1610612764, Spurs,1610612759
03/17/2023 Grizzlies at Spurs,0022201052,2022-23,2023-03-17, Spurs,1610612759, Grizzlies,1610612763
03/12/2023 Thunder at Spurs,0022201018,2022-23,2023-03-12, Spurs,1610612759, Thunder,1610612760
02/28/2023 Spurs at Jazz,0022200930,2022-23,2023-02-28, Jazz,1610612762, Spurs,1610612759
02/25/2023 Spurs at Jazz,0022200909,2022-23,2023-02-25, Jazz,1610612762, Spurs,1610612759
02/15/2023 Spurs at Hornets,0022200873,2022-23,2023-02-15, Hornets,1610612766, Spurs,1610612759
02/10/2023 Spurs at Pistons,0022200835,2022-23,2023-02-10, Pistons,1610612765, Spurs,1610612759
02/08/2023 Spurs at Raptors,0022200826,2022-23,2023-02-08, Raptors,1610612761, Spurs,1610612759
01/30/2023 Wizards at Spurs,0022200760,2022-23,2023-01-30, Spurs,1610612759, Wizards,1610612764
01/11/2023 Spurs at Grizzlies,0022200623,2022-23,2023-01-11, Grizzlies,1610612763, Spurs,1610612759
01/09/2023 Spurs at Grizzlies,0022200608,2022-23,2023-01-09, Grizzlies,1610612763, Spurs,1610612759
01/06/2023 Pistons at Spurs,0022200585,2022-23,2023-01-06, Spurs,1610612759, Pistons,1610612765
12/27/2022 Spurs at Thunder,0022200511,2022-23,2022-12-27, Thunder,1610612760, Spurs,1610612759
12/26/2022 Jazz at Spurs,0022200503,2022-23,2022-12-26, Spurs,1610612759, Jazz,1610612762
11/30/2022 Spurs at Thunder,0022200319,2022-23,2022-11-30, Thunder,1610612760, Spurs,1610612759
11/09/2022 Grizzlies at Spurs,0022200169,2022-23,2022-11-09, Spurs,1610612759, Grizzlies,1610612763
11/02/2022 Raptors at Spurs,0022200114,2022-23,2022-11-02, Spurs,1610612759, Raptors,1610612761
10/19/2022 Hornets at Spurs,0022200011,2022-23,2022-10-19, Spurs,1610612759, Hornets,1610612766
04/09/2023 Grizzlies at Thunder,0022201226,2022-23,2023-04-09, Thunder,1610612760, Grizzlies,1610612763
04/06/2023 Thunder at Jazz,0022201200,2022-23,2023-04-06, Jazz,1610612762, Thunder,1610612760
03/29/2023 Pistons at Thunder,0022201142,2022-23,2023-03-29, Thunder,1610612760, Pistons,1610612765
03/28/2023 Hornets at Thunder,0022201134,2022-23,2023-03-28, Thunder,1610612760, Hornets,1610612766
03/16/2023 Thunder at Raptors,0022201044,2022-23,2023-03-16, Raptors,1610612761, Thunder,1610612760
03/05/2023 Jazz at Thunder,0022200968,2022-23,2023-03-05, Thunder,1610612760, Jazz,1610612762
03/03/2023 Jazz at Thunder,0022200951,2022-23,2023-03-03, Thunder,1610612760, Jazz,1610612762
02/23/2023 Thunder at Jazz,0022200892,2022-23,2023-02-23, Jazz,1610612762, Thunder,1610612760
01/06/2023 Wizards at Thunder,0022200584,2022-23,2023-01-06, Thunder,1610612760, Wizards,1610612764
12/29/2022 Thunder at Hornets,0022200523,2022-23,2022-12-29, Hornets,1610612766, Thunder,1610612760
12/17/2022 Grizzlies at Thunder,0022200443,2022-23,2022-12-17, Thunder,1610612760, Grizzlies,1610612763
12/07/2022 Thunder at Grizzlies,0022200368,2022-23,2022-12-07, Grizzlies,1610612763, Thunder,1610612760
11/18/2022 Thunder at Grizzlies,0022200229,2022-23,2022-11-18, Grizzlies,1610612763, Thunder,1610612760
11/16/2022 Thunder at Wizards,0022200213,2022-23,2022-11-16, Wizards,1610612764, Thunder,1610612760
11/11/2022 Raptors at Thunder,0022200179,2022-23,2022-11-11, Thunder,1610612760, Raptors,1610612761
11/07/2022 Thunder at Pistons,0022200146,2022-23,2022-11-07, Pistons,1610612765, Thunder,1610612760
04/04/2023 Raptors at Hornets,0022201176,2022-23,2023-04-04, Hornets,1610612766, Raptors,1610612761
04/02/2023 Raptors at Hornets,0022201163,2022-23,2023-04-02, Hornets,1610612766, Raptors,1610612761
03/26/2023 Wizards at Raptors,0022201119,2022-23,2023-03-26, Raptors,1610612761, Wizards,1610612764
03/24/2023 Pistons at Raptors,0022201099,2022-23,2023-03-24, Raptors,1610612761, Pistons,1610612765
03/04/2023 Raptors at Wizards,0022200956,2022-23,2023-03-04, Wizards,1610612764, Raptors,1610612761
03/02/2023 Raptors at Wizards,0022200942,2022-23,2023-03-02, Wizards,1610612764, Raptors,1610612761
02/25/2023 Raptors at Pistons,0022200903,2022-23,2023-02-25, Pistons,1610612765, Raptors,1610612761
02/12/2023 Pistons at Raptors,0022200856,2022-23,2023-02-12, Raptors,1610612761, Pistons,1610612765
02/10/2023 Jazz at Raptors,0022200839,2022-23,2023-02-10, Raptors,1610612761, Jazz,1610612762
02/05/2023 Raptors at Grizzlies,0022200805,2022-23,2023-02-05, Grizzlies,1610612763, Raptors,1610612761
02/01/2023 Raptors at Jazz,0022200776,2022-23,2023-02-01, Jazz,1610612762, Raptors,1610612761
01/12/2023 Hornets at Raptors,0022200629,2022-23,2023-01-12, Raptors,1610612761, Hornets,1610612766
01/10/2023 Hornets at Raptors,0022200613,2022-23,2023-01-10, Raptors,1610612761, Hornets,1610612766
12/29/2022 Grizzlies at Raptors,0022200526,2022-23,2022-12-29, Raptors,1610612761, Grizzlies,1610612763
11/14/2022 Raptors at Pistons,0022200199,2022-23,2022-11-14, Pistons,1610612765, Raptors,1610612761
03/11/2023 Jazz at Hornets,0022201005,2022-23,2023-03-11, Hornets,1610612766, Jazz,1610612762
02/15/2023 Jazz at Grizzlies,0022200879,2022-23,2023-02-15, Grizzlies,1610612763, Jazz,1610612762
01/23/2023 Hornets at Jazz,0022200710,2022-23,2023-01-23, Jazz,1610612762, Hornets,1610612766
01/08/2023 Jazz at Grizzlies,0022200600,2022-23,2023-01-08, Grizzlies,1610612763, Jazz,1610612762
12/22/2022 Wizards at Jazz,0022200478,2022-23,2022-12-22, Jazz,1610612762, Wizards,1610612764
12/20/2022 Jazz at Pistons,0022200461,2022-23,2022-12-20, Pistons,1610612765, Jazz,1610612762
11/23/2022 Pistons at Jazz,0022200270,2022-23,2022-11-23, Jazz,1610612762, Pistons,1610612765
11/12/2022 Jazz at Wizards,0022200185,2022-23,2022-11-12, Wizards,1610612764, Jazz,1610612762
10/31/2022 Grizzlies at Jazz,0022200101,2022-23,2022-10-31, Jazz,1610612762, Grizzlies,1610612763
10/29/2022 Grizzlies at Jazz,0022200087,2022-23,2022-10-29, Jazz,1610612762, Grizzlies,1610612763
01/04/2023 Grizzlies at Hornets,0022200564,2022-23,2023-01-04, Hornets,1610612766, Grizzlies,1610612763
12/09/2022 Pistons at Grizzlies,0022200383,2022-23,2022-12-09, Grizzlies,1610612763, Pistons,1610612765
12/04/2022 Grizzlies at Pistons,0022200347,2022-23,2022-12-04, Pistons,1610612765, Grizzlies,1610612763
11/13/2022 Grizzlies at Wizards,0022200194,2022-23,2022-11-13, Wizards,1610612764, Grizzlies,1610612763
11/06/2022 Wizards at Grizzlies,0022200142,2022-23,2022-11-06, Grizzlies,1610612763, Wizards,1610612764
11/04/2022 Hornets at Grizzlies,0022200125,2022-23,2022-11-04, Grizzlies,1610612763, Hornets,1610612766
03/14/2023 Pistons at Wizards,0022201028,2022-23,2023-03-14, Wizards,1610612764, Pistons,1610612765
03/07/2023 Wizards at Pistons,0022200769,2022-23,2023-03-07, Pistons,1610612765, Wizards,1610612764
02/08/2023 Hornets at Wizards,0022200823,2022-23,2023-02-08, Wizards,1610612764, Hornets,1610612766
12/02/2022 Wizards at Hornets,0022200326,2022-23,2022-12-02, Hornets,1610612766, Wizards,1610612764
11/20/2022 Hornets at Wizards,0022200241,2022-23,2022-11-20, Wizards,1610612764, Hornets,1610612766
11/07/2022 Wizards at Hornets,0022200144,2022-23,2022-11-07, Hornets,1610612766, Wizards,1610612764
10/25/2022 Pistons at Wizards,0022200052,2022-23,2022-10-25, Wizards,1610612764, Pistons,1610612765
03/09/2023 Hornets at Pistons,0022200992,2022-23,2023-03-09, Pistons,1610612765, Hornets,1610612766
02/27/2023 Pistons at Hornets,0022200919,2022-23,2023-02-27, Hornets,1610612766, Pistons,1610612765
02/03/2023 Hornets at Pistons,0022200785,2022-23,2023-02-03, Pistons,1610612765, Hornets,1610612766
12/14/2022 Pistons at Hornets,0022200414,2022-23,2022-12-14, Hornets,1610612766, Pistons,1610612765
