CITY,NICKNAME,TEAM_ID,W,L,W_HOME,L_HOME,W_ROAD,L_ROAD,TEAM_TURNOVERS,TEAM_REBOUNDS,GP,GS,ACTUAL_MINUTES,ACTUAL_SECONDS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OFF_REB,DEF_REB,TOT_REB,AST,PF,STL,TOTAL_TURNOVERS,BLK,PTS,AVG_REB,AVG_PTS,DQ,OFFENSIVE_EFFICIENCY,SCORING_MARGIN,SEASON,GAME_DATE,GAME_ID
OPPONENTS, Warriors,1610612744,0,1,0,0,0,1,3,6,1,5,240,0,41,91,0.451,10,35,0.286,13,17,0.765,10,30,46,28,28,7,16,7,105,46.0,105.0,0,0.552,-29.0,2022-23,2022-10-25,0022200055
OPPONENTS, Kings,1610612758,0,1,0,0,0,1,0,10,1,5,240,0,47,100,0.47,11,43,0.256,20,25,0.8,13,38,61,31,29,10,16,2,125,61.0,125.0,1,0.582089552238806,-5.0,2022-23,2022-10-23,0022200042
OPPONENTS, Lakers,1610612747,0,1,0,0,0,1,1,10,1,5,240,0,40,94,0.426,10,40,0.25,19,25,0.76,9,39,58,23,18,12,22,4,109,58.0,109.0,0,0.4846153846153846,-14.0,2022-23,2022-10-18,0022200002
Washington,Wizards,1610612764,0,1,0,1,0,0,1,10,1,5,240,0,41,97,0.423,14,45,0.311,13,21,0.619,14,37,61,28,21,11,13,5,109,61.0,109.0,0,0.5564516129032258,-5.0,2022-23,2023-04-09,0022201222
Charlotte,Hornets,1610612766,0,1,0,1,0,0,0,13,1,5,240,0,38,88,0.432,13,41,0.317,20,27,0.741,7,34,54,22,21,10,17,9,109,54.0,109.0,0,0.5,-3.0,2022-23,2023-04-07,0022201202
Houston,Rockets,1610612745,0,1,0,1,0,0,2,6,1,5,240,0,44,102,0.431,13,34,0.382,8,10,0.8,16,28,50,23,18,4,10,4,109,50.0,109.0,0,0.5630252100840336,-25.0,2022-23,2023-04-02,0022201171
OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,0,10,1,5,240,0,43,89,0.483,11,35,0.314,18,27,0.667,13,27,50,24,28,7,12,7,115,50.0,115.0,1,0.5982142857142857,-6.0,2022-23,2023-03-31,0022201155
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,0,8,1,5,240,0,46,98,0.469,9,30,0.3,13,21,0.619,20,32,60,21,18,9,10,2,114,60.0,114.0,0,0.6146788990825688,-9.0,2022-23,2023-03-29,0022201137
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,0,7,1,5,240,0,42,87,0.483,7,26,0.269,24,29,0.828,13,27,47,24,18,6,14,4,115,47.0,115.0,0,0.5892857142857143,-22.0,2022-23,2023-03-27,0022201124
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,1,6,1,5,240,0,47,87,0.54,7,23,0.304,13,21,0.619,10,28,44,25,14,7,16,3,114,44.0,114.0,0,0.6101694915254238,-37.0,2022-23,2023-03-24,0022201100
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,0,6,1,5,240,0,48,93,0.516,12,33,0.364,17,23,0.739,20,28,54,27,25,6,16,3,125,54.0,125.0,2,0.646551724137931,-5.0,2022-23,2023-03-22,0022201088
OPPONENTS, Lakers,1610612747,0,1,0,0,0,1,2,14,1,5,240,0,34,90,0.378,11,44,0.25,31,37,0.838,11,25,50,21,17,7,10,3,110,50.0,110.0,0,0.5,-4.0,2022-23,2023-03-15,0022201038
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,1,14,1,5,265,0,49,107,0.458,6,17,0.353,21,29,0.724,20,38,72,18,22,6,17,6,125,72.0,125.0,2,0.5491803278688525,-9.0,2022-23,2023-03-09,0022200993
Houston,Rockets,1610612745,0,1,0,1,0,0,0,9,1,5,240,0,36,83,0.434,7,26,0.269,17,24,0.708,15,33,57,14,22,6,19,1,96,57.0,96.0,0,0.49504950495049505,-22.0,2022-23,2023-03-07,0022200981
OPPONENTS, Spurs,1610612759,0,1,0,0,0,1,0,7,1,5,240,0,43,93,0.462,11,34,0.324,13,21,0.619,13,22,42,23,20,5,15,4,110,42.0,110.0,0,0.559322033898305,-32.0,2022-23,2023-03-05,0022200967
San Antonio,Spurs,1610612759,0,1,0,1,0,0,1,2,1,5,240,0,38,86,0.442,15,37,0.405,19,20,0.95,13,29,44,24,20,9,15,3,110,44.0,110.0,0,0.5535714285714286,-12.0,2022-23,2023-03-04,0022200959
Houston,Rockets,1610612745,0,1,0,1,0,0,1,13,1,5,240,0,36,90,0.4,11,34,0.324,16,25,0.64,17,32,62,17,18,4,13,5,99,62.0,99.0,0,0.5145631067961165,-14.0,2022-23,2023-03-01,0022200938
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,1,12,1,5,240,0,45,100,0.45,7,26,0.269,17,25,0.68,18,30,60,24,26,7,14,2,114,60.0,114.0,0,0.575,-17.0,2022-23,2023-02-26,0022200917
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,1,19,1,5,240,0,30,89,0.337,10,37,0.27,26,38,0.684,14,33,66,20,33,5,18,7,96,66.0,96.0,0,0.4424778761061947,-37.0,2022-23,2023-02-15,0022200880
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,0,7,1,5,240,0,35,86,0.407,6,24,0.25,28,31,0.903,15,27,49,17,15,10,17,2,104,49.0,104.0,0,0.49523809523809526,-19.0,2022-23,2023-02-13,0022200860
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,2,9,1,5,240,0,35,84,0.417,7,30,0.233,18,24,0.75,10,37,56,23,21,11,18,4,95,56.0,95.0,0,0.5043478260869565,-2.0,2022-23,2023-02-10,0022200840
Houston,Rockets,1610612745,0,1,0,1,0,0,0,12,1,5,240,0,47,86,0.547,10,22,0.455,24,28,0.857,15,29,56,25,21,4,19,7,128,56.0,128.0,0,0.6260869565217392,-2.0,2022-23,2023-02-08,0022200827
Houston,Rockets,1610612745,0,1,0,1,0,0,1,10,1,5,240,0,44,88,0.5,13,32,0.406,19,24,0.792,11,28,49,27,15,5,14,4,120,49.0,120.0,0,0.6016949152542372,-20.0,2022-23,2023-02-06,0022200812
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,1,9,1,5,240,0,45,89,0.506,10,30,0.333,21,27,0.778,9,25,43,29,18,4,16,8,121,43.0,121.0,0,0.592,-32.0,2022-23,2023-02-04,0022200799
Houston,Rockets,1610612745,0,1,0,1,0,0,0,15,1,5,240,0,40,80,0.5,7,21,0.333,24,33,0.727,6,34,55,22,26,5,13,4,111,55.0,111.0,0,0.5688073394495413,-6.0,2022-23,2023-02-03,0022200789
OPPONENTS, Thunder,1610612760,0,1,0,0,0,1,0,8,1,5,240,0,38,103,0.369,12,43,0.279,18,22,0.818,24,28,60,22,23,11,10,6,106,60.0,106.0,0,0.5405405405405406,-6.0,2022-23,2023-02-01,0022200773
Detroit,Pistons,1610612765,0,1,0,1,0,0,0,12,1,5,240,0,38,83,0.458,14,38,0.368,24,31,0.774,8,27,47,23,25,10,16,5,114,47.0,114.0,0,0.5350877192982456,-3.0,2022-23,2023-01-28,0022200743
Houston,Rockets,1610612745,0,1,0,1,0,0,0,11,1,5,240,0,42,97,0.433,5,28,0.179,14,20,0.7,17,40,68,29,15,5,14,10,103,68.0,103.0,0,0.5772357723577236,-5.0,2022-23,2023-01-25,0022200722
OPPONENTS, Timberwolves,1610612750,0,1,0,0,0,1,0,5,1,5,240,0,41,91,0.451,16,42,0.381,16,22,0.727,12,29,46,19,22,8,19,7,114,46.0,114.0,1,0.5128205128205128,-5.0,2022-23,2023-01-23,0022200709
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,2,8,1,5,240,0,38,79,0.481,9,24,0.375,19,33,0.576,15,41,64,24,19,4,23,6,104,64.0,104.0,0,0.5585585585585585,-9.0,2022-23,2023-01-21,0022200696
Houston,Rockets,1610612745,0,1,0,1,0,0,1,12,1,5,240,0,46,91,0.505,10,32,0.313,15,20,0.75,12,35,59,21,22,4,20,5,117,59.0,117.0,0,0.5583333333333333,-5.0,2022-23,2023-01-18,0022200671
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,0,12,1,5,240,0,49,100,0.49,11,30,0.367,23,31,0.742,17,31,60,28,25,0,8,7,132,60.0,132.0,0,0.6470588235294118,-8.0,2022-23,2023-01-16,0022200664
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,0,8,1,5,240,0,38,84,0.452,7,31,0.226,17,23,0.739,10,29,47,22,17,8,20,6,100,47.0,100.0,0,0.5172413793103449,-21.0,2022-23,2023-01-15,0022200649
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,0,11,1,5,240,0,43,91,0.473,12,37,0.324,16,25,0.64,12,22,45,23,24,10,15,4,114,45.0,114.0,0,0.5641025641025641,-25.0,2022-23,2023-01-13,0022200640
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,1,10,1,5,240,0,44,96,0.458,16,41,0.39,11,17,0.647,8,40,58,30,23,7,14,3,115,58.0,115.0,0,0.5606060606060606,-20.0,2022-23,2023-01-11,0022200625
Houston,Rockets,1610612745,0,1,0,1,0,0,2,9,1,5,240,0,38,89,0.427,11,36,0.306,9,15,0.6,12,29,50,26,19,8,20,7,96,50.0,96.0,0,0.5203252032520326,-8.0,2022-23,2023-01-08,0022200601
Houston,Rockets,1610612745,0,1,0,1,0,0,1,8,1,5,240,0,38,92,0.413,15,42,0.357,23,26,0.885,14,35,57,19,21,4,15,3,114,57.0,114.0,0,0.5089285714285714,-17.0,2022-23,2023-01-05,0022200578
Houston,Rockets,1610612745,0,1,0,1,0,0,1,9,1,5,240,0,29,77,0.377,14,46,0.304,16,23,0.696,12,40,61,20,24,4,25,6,88,61.0,88.0,0,0.44545454545454544,-20.0,2022-23,2022-12-31,0022200541
Houston,Rockets,1610612745,0,1,0,1,0,0,1,10,1,5,240,0,41,88,0.466,17,43,0.395,11,17,0.647,9,40,59,22,23,6,17,4,110,59.0,110.0,0,0.5338983050847458,-6.0,2022-23,2022-12-21,0022200472
Houston,Rockets,1610612745,0,1,0,1,0,0,0,10,1,5,240,0,40,94,0.426,5,24,0.208,20,31,0.645,16,25,51,23,16,13,11,3,105,51.0,105.0,0,0.5625,-19.0,2022-23,2022-12-19,0022200455
Houston,Rockets,1610612745,0,1,0,1,0,0,2,21,1,5,240,0,36,90,0.4,3,29,0.103,20,29,0.69,18,33,72,19,18,7,17,6,95,72.0,95.0,0,0.5092592592592593,-12.0,2022-23,2022-12-17,0022200441
Houston,Rockets,1610612745,0,1,0,1,0,0,1,10,1,5,240,0,44,94,0.468,9,33,0.273,11,17,0.647,18,33,61,22,19,10,15,4,108,61.0,108.0,0,0.584070796460177,-3.0,2022-23,2022-12-15,0022200424
OPPONENTS, Suns,1610612756,0,1,0,0,0,1,1,6,1,5,240,0,33,103,0.32,13,51,0.255,18,19,0.947,18,26,50,22,24,13,10,7,97,50.0,97.0,0,0.4700854700854701,-14.0,2022-23,2022-12-13,0022200411
OPPONENTS, Bucks,1610612749,0,1,0,0,0,1,1,5,1,5,240,0,33,90,0.367,12,43,0.279,14,18,0.778,13,39,57,18,12,5,16,6,92,57.0,92.0,0,0.4594594594594595,-5.0,2022-23,2022-12-11,0022200401
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,0,9,1,5,240,0,44,98,0.449,10,29,0.345,11,15,0.733,16,26,51,23,19,3,14,4,109,51.0,109.0,0,0.5630252100840336,-9.0,2022-23,2022-12-08,0022200375
OPPONENTS, 76ers,1610612755,0,1,0,0,0,1,1,9,1,5,290,0,39,87,0.448,17,36,0.472,28,36,0.778,11,28,48,23,34,10,20,6,123,48.0,123.0,1,0.5210084033613446,-9.0,2022-23,2022-12-05,0022200356
Phoenix,Suns,1610612756,0,1,0,1,0,0,1,8,1,5,240,0,45,85,0.529,17,37,0.459,14,19,0.737,9,28,45,30,28,9,18,5,121,45.0,121.0,0,0.6048387096774194,-1.0,2022-23,2022-12-02,0022200334
OPPONENTS, Thunder,1610612760,0,1,0,0,0,1,0,7,1,5,240,0,38,97,0.392,10,44,0.227,19,23,0.826,16,25,48,19,15,12,15,3,105,48.0,105.0,0,0.4956521739130435,-13.0,2022-23,2022-11-26,0022200287
Houston,Rockets,1610612745,0,1,0,1,0,0,0,13,1,5,240,0,29,86,0.337,6,28,0.214,27,32,0.844,14,35,62,15,24,8,17,4,91,62.0,91.0,0,0.4230769230769231,-8.0,2022-23,2022-11-18,0022200228
Houston,Rockets,1610612745,0,1,0,1,0,0,0,11,1,5,240,0,39,86,0.453,9,30,0.3,19,31,0.613,10,30,51,20,22,11,14,3,106,51.0,106.0,0,0.5363636363636364,-16.0,2022-23,2022-11-14,0022200203
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,0,6,1,5,240,0,37,84,0.44,9,35,0.257,26,31,0.839,16,33,55,29,18,9,16,7,109,55.0,109.0,0,0.584070796460177,-7.0,2022-23,2022-11-09,0022200165
Orlando,Magic,1610612753,0,1,0,1,0,0,1,8,1,5,240,0,45,82,0.549,12,25,0.48,25,31,0.806,11,26,45,27,25,7,20,4,127,45.0,127.0,0,0.6101694915254238,-7.0,2022-23,2022-11-07,0022200145
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,1,15,1,5,240,0,40,84,0.476,16,38,0.421,21,31,0.677,12,21,48,27,18,10,23,0,117,48.0,117.0,0,0.5491803278688525,-12.0,2022-23,2022-11-05,0022200137
Houston,Rockets,1610612745,0,1,0,1,0,0,0,5,1,5,240,0,37,88,0.42,11,38,0.289,16,21,0.762,16,34,55,17,22,9,19,5,101,55.0,101.0,1,0.5,-8.0,2022-23,2022-11-02,0022200112
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,2,15,1,5,240,0,34,88,0.386,8,28,0.286,17,23,0.739,7,37,59,17,16,9,15,8,93,59.0,93.0,0,0.45132743362831856,-2.0,2022-23,2022-10-31,0022200102
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,0,4,1,5,240,0,38,87,0.437,11,34,0.324,22,26,0.846,17,32,53,18,25,7,15,1,109,53.0,109.0,0,0.5436893203883495,-15.0,2022-23,2022-10-30,0022200094
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,2,14,1,5,240,0,40,94,0.426,14,38,0.368,17,21,0.81,13,26,53,23,18,10,17,6,111,53.0,111.0,1,0.5206611570247934,-14.0,2022-23,2022-10-28,0022200080
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,0,12,1,5,240,0,36,94,0.383,11,40,0.275,18,24,0.75,14,35,61,19,30,7,19,2,101,61.0,101.0,0,0.4661016949152542,-8.0,2022-23,2022-10-26,0022200063
OPPONENTS, Jazz,1610612762,0,1,0,0,0,1,0,7,1,5,240,0,44,93,0.473,11,32,0.344,9,16,0.563,18,31,56,23,27,8,20,10,108,56.0,108.0,0,0.5677966101694916,-6.0,2022-23,2022-10-24,0022200048
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,2,5,1,5,240,0,36,93,0.387,16,37,0.432,17,22,0.773,15,32,52,20,22,9,14,6,105,52.0,105.0,0,0.5,-20.0,2022-23,2022-10-22,0022200033
Houston,Rockets,1610612745,0,1,0,1,0,0,0,15,1,5,240,0,44,93,0.473,16,35,0.457,18,30,0.6,13,32,60,18,22,4,14,6,122,60.0,122.0,0,0.5535714285714286,-7.0,2022-23,2022-10-21,0022200024
Phoenix,Suns,1610612756,0,1,0,1,0,0,0,11,1,5,240,0,42,99,0.424,14,37,0.378,16,22,0.727,12,35,58,29,21,4,7,3,114,58.0,114.0,0,0.5772357723577236,-5.0,2022-23,2023-04-09,0022201229
OPPONENTS, Trail Blazers,1610612757,0,1,0,0,0,1,0,4,1,5,240,0,47,89,0.528,14,32,0.438,17,23,0.739,7,27,38,32,20,8,10,4,125,38.0,125.0,0,0.6370967741935484,-11.0,2022-23,2023-04-08,0022201215
OPPONENTS, Lakers,1610612747,0,1,0,0,0,1,0,9,1,5,240,0,45,89,0.506,12,29,0.414,16,24,0.667,10,34,53,27,17,4,14,3,118,53.0,118.0,0,0.6,-7.0,2022-23,2023-04-05,0022201196
OPPONENTS, Clippers,1610612746,0,1,0,0,0,1,1,7,1,5,240,0,34,90,0.378,11,35,0.314,15,18,0.833,12,38,57,26,14,5,18,8,94,57.0,94.0,0,0.4918032786885246,-14.0,2022-23,2023-03-31,0022201156
Memphis,Grizzlies,1610612763,0,1,0,1,0,0,0,7,1,5,240,0,49,95,0.516,11,32,0.344,23,28,0.821,14,31,52,26,20,8,13,4,132,52.0,132.0,0,0.625,-9.0,2022-23,2023-03-29,0022201141
OPPONENTS, Thunder,1610612760,0,1,0,0,0,1,0,5,1,5,240,0,41,93,0.441,13,39,0.333,10,11,0.909,13,27,45,24,20,6,14,3,105,45.0,105.0,0,0.5508474576271186,-22.0,2022-23,2023-03-23,0022201096
LA,Clippers,1610612746,0,1,0,1,0,0,1,9,1,5,240,0,41,86,0.477,6,31,0.194,12,21,0.571,12,34,55,21,21,9,14,2,100,55.0,100.0,0,0.5688073394495413,-1.0,2022-23,2023-03-21,0022201082
Portland,Trail Blazers,1610612757,0,1,0,1,0,0,2,6,1,5,240,0,37,82,0.451,6,29,0.207,22,24,0.917,11,29,46,24,14,7,15,9,102,46.0,102.0,0,0.5545454545454546,-15.0,2022-23,2023-03-19,0022201069
LA,Clippers,1610612746,0,1,0,1,0,0,0,6,1,5,240,0,42,90,0.467,6,22,0.273,18,24,0.75,13,30,49,23,24,9,15,3,108,49.0,108.0,0,0.5652173913043478,-5.0,2022-23,2023-03-18,0022201056
OPPONENTS, Knicks,1610612752,0,1,0,0,0,1,1,5,1,5,240,0,32,90,0.356,7,31,0.226,24,27,0.889,20,34,59,21,17,5,10,3,95,59.0,95.0,0,0.5247524752475248,-11.0,2022-23,2023-03-11,0022201004
OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,0,6,1,5,240,0,37,96,0.385,13,32,0.406,13,14,0.929,15,26,47,21,23,12,12,2,100,47.0,100.0,0,0.5087719298245614,-8.0,2022-23,2023-03-08,0022200991
OPPONENTS, Grizzlies,1610612763,0,1,0,0,0,1,0,2,1,5,240,0,50,92,0.543,18,34,0.529,11,15,0.733,2,24,28,32,23,13,8,3,129,28.0,129.0,0,0.6307692307692307,-6.0,2022-23,2023-03-05,0022200970
OPPONENTS, Clippers,1610612746,0,1,0,0,0,1,0,10,1,5,240,0,47,87,0.54,14,41,0.341,19,27,0.704,6,26,42,31,24,7,7,3,127,42.0,127.0,0,0.6554621848739496,-1.0,2022-23,2023-03-03,0022200954
LA,Clippers,1610612746,0,1,0,1,0,0,1,8,1,5,240,0,35,83,0.422,11,28,0.393,20,23,0.87,9,35,52,24,17,11,25,3,101,52.0,101.0,0,0.4796747967479675,-7.0,2022-23,2023-02-28,0022200932
LA,Clippers,1610612746,0,1,0,1,0,0,0,6,1,5,290,0,59,98,0.602,26,45,0.578,31,36,0.861,7,35,48,39,27,8,25,3,175,48.0,175.0,1,0.632258064516129,-1.0,2022-23,2023-02-24,0022200902
Phoenix,Suns,1610612756,0,1,0,1,0,0,2,8,1,5,240,0,42,89,0.472,11,31,0.355,12,16,0.75,7,31,46,30,24,10,14,2,107,46.0,107.0,0,0.5714285714285714,-9.0,2022-23,2023-02-16,0022200885
LA,Clippers,1610612746,0,1,0,1,0,0,1,5,1,5,240,0,42,85,0.494,11,33,0.333,11,14,0.786,3,32,40,17,12,5,10,7,106,40.0,106.0,0,0.5412844036697247,-13.0,2022-23,2023-02-10,0022200845
Brooklyn,Nets,1610612751,0,1,0,1,0,0,0,4,1,5,240,0,41,84,0.488,16,31,0.516,18,22,0.818,8,34,46,21,26,4,16,5,116,46.0,116.0,0,0.5486725663716814,-8.0,2022-23,2023-02-06,0022200810
New York,Knicks,1610612752,0,1,0,1,0,0,0,9,1,5,265,0,45,94,0.479,18,40,0.45,20,26,0.769,10,36,55,30,30,6,10,3,128,55.0,128.0,1,0.6048387096774194,-6.0,2022-23,2023-02-04,0022200795
OPPONENTS, Clippers,1610612746,0,1,0,0,0,1,0,8,1,5,240,0,39,95,0.411,13,36,0.361,14,20,0.7,9,40,57,15,22,8,7,4,105,57.0,105.0,1,0.5,-1.0,2022-23,2023-02-02,0022200784
OPPONENTS, Spurs,1610612759,0,1,0,0,0,1,2,11,1,5,240,0,37,82,0.451,8,24,0.333,18,28,0.643,11,31,53,24,18,2,14,1,100,53.0,100.0,0,0.5596330275229358,-38.0,2022-23,2023-01-26,0022200735
Los Angeles,Lakers,1610612747,0,1,0,1,0,0,1,15,1,5,240,0,42,95,0.442,16,40,0.4,15,24,0.625,9,23,47,21,13,8,7,4,115,47.0,115.0,0,0.5526315789473685,-18.0,2022-23,2023-01-24,0022200719
San Antonio,Spurs,1610612759,0,1,0,1,0,0,1,6,1,5,240,0,51,89,0.573,14,26,0.538,10,14,0.714,12,22,40,34,15,3,7,1,126,40.0,126.0,0,0.7203389830508474,-5.0,2022-23,2023-01-20,0022200687
OPPONENTS, Clippers,1610612746,0,1,0,0,0,1,0,11,1,5,240,0,37,92,0.402,15,34,0.441,14,21,0.667,16,34,61,23,20,1,13,6,103,61.0,103.0,0,0.5357142857142857,-23.0,2022-23,2023-01-18,0022200675
LA,Clippers,1610612746,0,1,0,1,0,0,1,11,1,5,240,0,41,82,0.5,12,34,0.353,16,20,0.8,8,25,44,20,23,4,19,5,110,44.0,110.0,0,0.5398230088495575,-10.0,2022-23,2023-01-17,0022200668
OPPONENTS, Clippers,1610612746,0,1,0,0,0,1,2,11,1,5,240,0,44,100,0.44,9,25,0.36,18,27,0.667,18,22,51,22,19,13,10,3,115,51.0,115.0,0,0.5789473684210527,-13.0,2022-23,2023-01-06,0022200587
LA,Clippers,1610612746,0,1,0,1,0,0,0,5,1,5,240,0,29,67,0.433,12,29,0.414,30,34,0.882,3,31,39,19,18,7,15,1,100,39.0,100.0,0,0.4897959183673469,-10.0,2022-23,2023-01-02,0022200560
OPPONENTS, Clippers,1610612746,0,1,0,0,0,1,1,1,1,5,240,0,43,80,0.538,16,34,0.471,28,29,0.966,8,31,40,23,23,7,16,6,130,40.0,130.0,0,0.5945945945945946,-1.0,2022-23,2022-12-31,0022200538
Toronto,Raptors,1610612761,0,1,0,1,0,0,0,5,1,5,240,0,43,84,0.512,6,23,0.261,21,26,0.808,10,29,44,24,16,6,12,4,113,44.0,113.0,0,0.6090909090909091,-11.0,2022-23,2022-12-27,0022200509
Detroit,Pistons,1610612765,0,1,0,1,0,0,1,9,1,5,265,0,44,100,0.44,16,34,0.471,27,34,0.794,16,29,54,32,23,10,18,4,131,54.0,131.0,0,0.5671641791044776,-11.0,2022-23,2022-12-26,0022200499
OPPONENTS, Clippers,1610612746,0,1,0,0,0,1,0,9,1,5,240,0,41,81,0.506,14,38,0.368,18,23,0.783,6,27,42,25,16,5,11,9,114,42.0,114.0,0,0.5945945945945946,-5.0,2022-23,2022-12-23,0022200480
OPPONENTS, Hornets,1610612766,0,1,0,0,0,1,1,7,1,5,240,0,37,92,0.402,9,31,0.29,22,29,0.759,11,29,47,25,18,15,15,2,105,47.0,105.0,0,0.512396694214876,-21.0,2022-23,2022-12-21,0022200476
OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,2,8,1,5,240,0,36,84,0.429,9,25,0.36,12,13,0.923,7,35,50,20,21,10,16,2,93,50.0,93.0,0,0.49557522123893805,-9.0,2022-23,2022-12-17,0022200438
LA,Clippers,1610612746,0,1,0,1,0,0,2,6,1,5,240,0,34,90,0.378,12,33,0.364,15,21,0.714,21,31,58,21,18,4,18,3,95,58.0,95.0,0,0.5092592592592593,-16.0,2022-23,2022-12-15,0022200427
OPPONENTS, Timberwolves,1610612750,0,1,0,0,0,1,0,5,1,5,240,0,31,74,0.419,4,22,0.182,22,30,0.733,7,36,48,15,20,9,17,4,88,48.0,88.0,0,0.46464646464646464,-11.0,2022-23,2022-12-14,0022200423
Washington,Wizards,1610612764,0,1,0,1,0,0,1,5,1,5,240,0,37,85,0.435,16,34,0.471,17,19,0.895,8,42,55,24,15,8,15,3,107,55.0,107.0,0,0.5258620689655172,-7.0,2022-23,2022-12-10,0022200389
OPPONENTS, Clippers,1610612746,0,1,0,0,0,1,0,3,1,5,240,0,37,80,0.463,17,36,0.472,19,21,0.905,7,36,46,24,16,3,16,3,110,46.0,110.0,0,0.5398230088495575,-5.0,2022-23,2022-12-08,0022200374
OPPONENTS, Clippers,1610612746,0,1,0,0,0,1,2,10,1,5,265,0,39,95,0.411,15,41,0.366,18,26,0.692,17,36,63,26,19,3,17,9,111,63.0,111.0,1,0.5371900826446281,-5.0,2022-23,2022-12-07,0022200363
Charlotte,Hornets,1610612766,0,1,0,1,0,0,0,5,1,5,240,0,47,98,0.48,12,34,0.353,11,17,0.647,14,35,54,29,16,8,10,4,117,54.0,117.0,0,0.6178861788617886,-2.0,2022-23,2022-12-05,0022200352
LA,Clippers,1610612746,0,1,0,1,0,0,1,15,1,5,240,0,33,93,0.355,9,33,0.273,21,26,0.808,17,33,65,15,23,4,18,3,96,65.0,96.0,0,0.44036697247706424,-27.0,2022-23,2022-12-03,0022200338
OPPONENTS, Clippers,1610612746,0,1,0,0,0,1,1,13,1,5,240,0,37,93,0.398,10,30,0.333,28,36,0.778,17,22,52,16,23,9,11,5,112,52.0,112.0,0,0.5145631067961165,-13.0,2022-23,2022-11-30,0022200322
Portland,Trail Blazers,1610612757,0,1,0,1,0,0,0,7,1,5,240,0,42,90,0.467,17,35,0.486,11,15,0.733,9,34,50,24,23,6,11,7,112,50.0,112.0,1,0.5689655172413793,-6.0,2022-23,2022-11-29,0022200311
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,2,9,1,5,240,0,36,94,0.383,9,42,0.214,19,23,0.826,9,30,48,23,28,14,13,4,100,48.0,100.0,0,0.48760330578512395,-14.0,2022-23,2022-11-27,0022200292
OPPONENTS, Jazz,1610612762,0,1,0,0,0,1,0,5,1,5,240,0,40,89,0.449,12,38,0.316,22,24,0.917,16,29,50,22,18,8,17,5,114,50.0,114.0,0,0.5535714285714286,-7.0,2022-23,2022-11-21,0022200255
OPPONENTS, Spurs,1610612759,0,1,0,0,0,1,0,7,1,5,240,0,36,87,0.414,7,26,0.269,18,21,0.857,15,28,50,22,13,4,15,2,97,50.0,97.0,0,0.5321100917431193,-22.0,2022-23,2022-11-19,0022200239
OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,1,8,1,5,240,0,33,88,0.375,6,31,0.194,19,24,0.792,10,33,51,15,26,9,13,7,91,51.0,91.0,0,0.4528301886792453,-5.0,2022-23,2022-11-17,0022200223
LA,Clippers,1610612746,0,1,0,1,0,0,2,9,1,5,240,0,34,85,0.4,11,31,0.355,16,20,0.8,10,36,55,22,17,4,18,6,95,55.0,95.0,0,0.48695652173913045,-15.0,2022-23,2022-11-12,0022200184
OPPONENTS, Lakers,1610612747,0,1,0,0,0,1,1,8,1,5,240,0,40,88,0.455,10,32,0.313,11,17,0.647,8,35,51,26,20,7,16,2,101,51.0,101.0,0,0.5409836065573771,-13.0,2022-23,2022-11-09,0022200170
LA,Clippers,1610612746,0,1,0,1,0,0,1,11,1,5,240,0,43,87,0.494,8,33,0.242,8,13,0.615,4,28,43,22,26,11,14,2,102,43.0,102.0,0,0.5462184873949579,-8.0,2022-23,2022-11-06,0022200143
San Antonio,Spurs,1610612759,0,1,0,1,0,0,0,7,1,5,240,0,42,88,0.477,12,31,0.387,10,18,0.556,6,29,42,23,17,7,13,2,106,42.0,106.0,0,0.5508474576271186,-7.0,2022-23,2022-11-04,0022200126
