,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
225,Shot Chart Detail,0022200305,381,203999,Nikola Jokic,1610612743,Denver Nuggets,3,9,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-23,255,1,1,20221128,DEN,HOU
226,Shot Chart Detail,0022200305,413,203999,Nikola Jokic,1610612743,Denver Nuggets,3,7,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,207,29,1,1,20221128,DEN,HOU
227,Shot Chart Detail,0022200305,420,203999,Nikola Jokic,1610612743,Denver Nuggets,3,6,37,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,20,1,1,20221128,DEN,HOU
228,Shot Chart Detail,0022200305,437,203999,Nikola Jokic,1610612743,Denver Nuggets,3,5,13,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,11,1,1,20221128,DEN,HOU
229,Shot Chart Detail,0022200305,473,203999,Nikola Jokic,1610612743,Denver Nuggets,3,2,44,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,152,26,1,1,20221128,DEN,HOU
230,Shot Chart Detail,0022200305,487,203999,Nikola Jokic,1610612743,Denver Nuggets,3,1,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,11,1,1,20221128,DEN,HOU
231,Shot Chart Detail,0022200320,28,203999,Nikola Jokic,1610612743,Denver Nuggets,1,10,9,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,25,1,1,20221130,DEN,HOU
232,Shot Chart Detail,0022200320,270,203999,Nikola Jokic,1610612743,Denver Nuggets,2,5,12,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,13,1,1,20221130,DEN,HOU
233,Shot Chart Detail,0022200320,390,203999,Nikola Jokic,1610612743,Denver Nuggets,3,8,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-98,234,1,1,20221130,DEN,HOU
234,Shot Chart Detail,0022200320,429,203999,Nikola Jokic,1610612743,Denver Nuggets,3,5,30,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,1,147,1,0,20221130,DEN,HOU
235,Shot Chart Detail,0022200320,434,203999,Nikola Jokic,1610612743,Denver Nuggets,3,4,58,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,50,71,1,1,20221130,DEN,HOU
236,Shot Chart Detail,0022200320,453,203999,Nikola Jokic,1610612743,Denver Nuggets,3,3,44,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-32,250,1,0,20221130,DEN,HOU
237,Shot Chart Detail,0022200320,456,203999,Nikola Jokic,1610612743,Denver Nuggets,3,3,9,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-56,37,1,1,20221130,DEN,HOU
238,Shot Chart Detail,0022200320,586,203999,Nikola Jokic,1610612743,Denver Nuggets,4,5,18,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-50,155,1,1,20221130,DEN,HOU
239,Shot Chart Detail,0022200320,606,203999,Nikola Jokic,1610612743,Denver Nuggets,4,3,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-21,251,1,1,20221130,DEN,HOU
240,Shot Chart Detail,0022200327,24,203999,Nikola Jokic,1610612743,Denver Nuggets,1,9,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-98,261,1,0,20221202,ATL,DEN
241,Shot Chart Detail,0022200327,31,203999,Nikola Jokic,1610612743,Denver Nuggets,1,8,52,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-12,64,1,1,20221202,ATL,DEN
242,Shot Chart Detail,0022200327,35,203999,Nikola Jokic,1610612743,Denver Nuggets,1,8,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-87,267,1,0,20221202,ATL,DEN
243,Shot Chart Detail,0022200327,219,203999,Nikola Jokic,1610612743,Denver Nuggets,2,4,44,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,21,105,1,0,20221202,ATL,DEN
244,Shot Chart Detail,0022200327,263,203999,Nikola Jokic,1610612743,Denver Nuggets,2,0,2,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,9,1,1,20221202,ATL,DEN
245,Shot Chart Detail,0022200327,273,203999,Nikola Jokic,1610612743,Denver Nuggets,3,11,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,121,226,1,1,20221202,ATL,DEN
246,Shot Chart Detail,0022200327,283,203999,Nikola Jokic,1610612743,Denver Nuggets,3,10,13,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,2,100,1,1,20221202,ATL,DEN
247,Shot Chart Detail,0022200327,311,203999,Nikola Jokic,1610612743,Denver Nuggets,3,8,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,21,1,1,20221202,ATL,DEN
248,Shot Chart Detail,0022200327,342,203999,Nikola Jokic,1610612743,Denver Nuggets,3,5,8,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,0,111,1,1,20221202,ATL,DEN
249,Shot Chart Detail,0022200327,349,203999,Nikola Jokic,1610612743,Denver Nuggets,3,4,21,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,18,1,1,20221202,ATL,DEN
250,Shot Chart Detail,0022200327,388,203999,Nikola Jokic,1610612743,Denver Nuggets,3,2,37,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-37,259,1,1,20221202,ATL,DEN
251,Shot Chart Detail,0022200327,498,203999,Nikola Jokic,1610612743,Denver Nuggets,4,5,51,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-60,78,1,1,20221202,ATL,DEN
252,Shot Chart Detail,0022200327,531,203999,Nikola Jokic,1610612743,Denver Nuggets,4,2,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,197,162,1,0,20221202,ATL,DEN
253,Shot Chart Detail,0022200327,551,203999,Nikola Jokic,1610612743,Denver Nuggets,4,1,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,9,165,1,0,20221202,ATL,DEN
254,Shot Chart Detail,0022200327,571,203999,Nikola Jokic,1610612743,Denver Nuggets,4,0,20,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,77,247,1,1,20221202,ATL,DEN
255,Shot Chart Detail,0022200344,43,203999,Nikola Jokic,1610612743,Denver Nuggets,1,8,14,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,66,5,1,1,20221204,NOP,DEN
256,Shot Chart Detail,0022200344,56,203999,Nikola Jokic,1610612743,Denver Nuggets,1,6,49,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,10,1,0,20221204,NOP,DEN
257,Shot Chart Detail,0022200344,59,203999,Nikola Jokic,1610612743,Denver Nuggets,1,6,44,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-71,43,1,1,20221204,NOP,DEN
258,Shot Chart Detail,0022200344,65,203999,Nikola Jokic,1610612743,Denver Nuggets,1,5,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,29,-4,1,1,20221204,NOP,DEN
259,Shot Chart Detail,0022200344,81,203999,Nikola Jokic,1610612743,Denver Nuggets,1,4,24,Made Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,14,1,1,20221204,NOP,DEN
260,Shot Chart Detail,0022200344,88,203999,Nikola Jokic,1610612743,Denver Nuggets,1,3,39,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,19,1,1,20221204,NOP,DEN
261,Shot Chart Detail,0022200344,233,203999,Nikola Jokic,1610612743,Denver Nuggets,2,7,22,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,4,1,1,20221204,NOP,DEN
262,Shot Chart Detail,0022200344,241,203999,Nikola Jokic,1610612743,Denver Nuggets,2,6,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,49,260,1,0,20221204,NOP,DEN
263,Shot Chart Detail,0022200344,257,203999,Nikola Jokic,1610612743,Denver Nuggets,2,5,36,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,0,1,1,20221204,NOP,DEN
264,Shot Chart Detail,0022200344,294,203999,Nikola Jokic,1610612743,Denver Nuggets,2,3,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,1,261,1,0,20221204,NOP,DEN
265,Shot Chart Detail,0022200344,299,203999,Nikola Jokic,1610612743,Denver Nuggets,2,2,34,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,6,99,1,0,20221204,NOP,DEN
266,Shot Chart Detail,0022200344,302,203999,Nikola Jokic,1610612743,Denver Nuggets,2,2,31,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,9,1,1,20221204,NOP,DEN
267,Shot Chart Detail,0022200344,346,203999,Nikola Jokic,1610612743,Denver Nuggets,3,11,27,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221204,NOP,DEN
268,Shot Chart Detail,0022200344,351,203999,Nikola Jokic,1610612743,Denver Nuggets,3,11,2,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,44,60,1,1,20221204,NOP,DEN
269,Shot Chart Detail,0022200344,355,203999,Nikola Jokic,1610612743,Denver Nuggets,3,10,25,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,121,231,1,1,20221204,NOP,DEN
270,Shot Chart Detail,0022200344,377,203999,Nikola Jokic,1610612743,Denver Nuggets,3,9,11,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,7,1,1,20221204,NOP,DEN
271,Shot Chart Detail,0022200344,455,203999,Nikola Jokic,1610612743,Denver Nuggets,3,3,4,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,0,79,1,1,20221204,NOP,DEN
272,Shot Chart Detail,0022200344,475,203999,Nikola Jokic,1610612743,Denver Nuggets,3,2,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,108,232,1,0,20221204,NOP,DEN
273,Shot Chart Detail,0022200344,594,203999,Nikola Jokic,1610612743,Denver Nuggets,4,6,4,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,21,1,0,20221204,NOP,DEN
274,Shot Chart Detail,0022200362,25,203999,Nikola Jokic,1610612743,Denver Nuggets,1,9,56,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,13,55,1,0,20221206,DEN,DAL
275,Shot Chart Detail,0022200362,106,203999,Nikola Jokic,1610612743,Denver Nuggets,1,4,28,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-34,133,1,1,20221206,DEN,DAL
276,Shot Chart Detail,0022200362,247,203999,Nikola Jokic,1610612743,Denver Nuggets,2,6,34,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-17,137,1,1,20221206,DEN,DAL
277,Shot Chart Detail,0022200362,252,203999,Nikola Jokic,1610612743,Denver Nuggets,2,5,56,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,25,133,1,1,20221206,DEN,DAL
278,Shot Chart Detail,0022200362,275,203999,Nikola Jokic,1610612743,Denver Nuggets,2,4,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,76,256,1,0,20221206,DEN,DAL
279,Shot Chart Detail,0022200362,306,203999,Nikola Jokic,1610612743,Denver Nuggets,2,2,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,13,1,1,20221206,DEN,DAL
280,Shot Chart Detail,0022200362,310,203999,Nikola Jokic,1610612743,Denver Nuggets,2,2,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-183,184,1,0,20221206,DEN,DAL
281,Shot Chart Detail,0022200362,333,203999,Nikola Jokic,1610612743,Denver Nuggets,2,0,54,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-23,68,1,1,20221206,DEN,DAL
282,Shot Chart Detail,0022200362,417,203999,Nikola Jokic,1610612743,Denver Nuggets,3,6,32,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,25,137,1,0,20221206,DEN,DAL
283,Shot Chart Detail,0022200362,430,203999,Nikola Jokic,1610612743,Denver Nuggets,3,5,13,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,20,1,0,20221206,DEN,DAL
284,Shot Chart Detail,0022200362,451,203999,Nikola Jokic,1610612743,Denver Nuggets,3,3,49,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-53,71,1,1,20221206,DEN,DAL
285,Shot Chart Detail,0022200362,586,203999,Nikola Jokic,1610612743,Denver Nuggets,4,6,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,72,243,1,0,20221206,DEN,DAL
286,Shot Chart Detail,0022200362,624,203999,Nikola Jokic,1610612743,Denver Nuggets,4,2,59,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,83,157,1,1,20221206,DEN,DAL
287,Shot Chart Detail,0022200376,11,203999,Nikola Jokic,1610612743,Denver Nuggets,1,11,30,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221208,POR,DEN
288,Shot Chart Detail,0022200376,18,203999,Nikola Jokic,1610612743,Denver Nuggets,1,10,32,Made Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-20,25,1,1,20221208,POR,DEN
289,Shot Chart Detail,0022200376,25,203999,Nikola Jokic,1610612743,Denver Nuggets,1,9,56,Missed Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,6,38,1,0,20221208,POR,DEN
290,Shot Chart Detail,0022200376,79,203999,Nikola Jokic,1610612743,Denver Nuggets,1,6,7,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,44,19,1,0,20221208,POR,DEN
291,Shot Chart Detail,0022200376,118,203999,Nikola Jokic,1610612743,Denver Nuggets,1,3,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,5,1,1,20221208,POR,DEN
292,Shot Chart Detail,0022200376,137,203999,Nikola Jokic,1610612743,Denver Nuggets,1,2,33,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,16,1,1,20221208,POR,DEN
293,Shot Chart Detail,0022200376,142,203999,Nikola Jokic,1610612743,Denver Nuggets,1,2,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,9,1,1,20221208,POR,DEN
294,Shot Chart Detail,0022200376,283,203999,Nikola Jokic,1610612743,Denver Nuggets,2,4,32,Made Shot,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,81,98,1,1,20221208,POR,DEN
295,Shot Chart Detail,0022200376,289,203999,Nikola Jokic,1610612743,Denver Nuggets,2,4,4,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,61,55,1,0,20221208,POR,DEN
296,Shot Chart Detail,0022200376,300,203999,Nikola Jokic,1610612743,Denver Nuggets,2,2,58,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4,43,1,0,20221208,POR,DEN
297,Shot Chart Detail,0022200376,305,203999,Nikola Jokic,1610612743,Denver Nuggets,2,2,32,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20221208,POR,DEN
298,Shot Chart Detail,0022200376,317,203999,Nikola Jokic,1610612743,Denver Nuggets,2,1,35,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,36,-1,1,1,20221208,POR,DEN
299,Shot Chart Detail,0022200376,347,203999,Nikola Jokic,1610612743,Denver Nuggets,3,10,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-12,260,1,0,20221208,POR,DEN
300,Shot Chart Detail,0022200376,361,203999,Nikola Jokic,1610612743,Denver Nuggets,3,9,4,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,0,106,1,1,20221208,POR,DEN
301,Shot Chart Detail,0022200376,399,203999,Nikola Jokic,1610612743,Denver Nuggets,3,6,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,34,252,1,1,20221208,POR,DEN
302,Shot Chart Detail,0022200376,449,203999,Nikola Jokic,1610612743,Denver Nuggets,3,3,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,197,173,1,0,20221208,POR,DEN
303,Shot Chart Detail,0022200376,451,203999,Nikola Jokic,1610612743,Denver Nuggets,3,3,1,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,27,1,0,20221208,POR,DEN
304,Shot Chart Detail,0022200376,453,203999,Nikola Jokic,1610612743,Denver Nuggets,3,2,56,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,36,12,1,1,20221208,POR,DEN
305,Shot Chart Detail,0022200376,572,203999,Nikola Jokic,1610612743,Denver Nuggets,4,6,41,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20221208,POR,DEN
306,Shot Chart Detail,0022200376,575,203999,Nikola Jokic,1610612743,Denver Nuggets,4,6,33,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-4,133,1,1,20221208,POR,DEN
307,Shot Chart Detail,0022200376,587,203999,Nikola Jokic,1610612743,Denver Nuggets,4,5,18,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,2,90,1,1,20221208,POR,DEN
308,Shot Chart Detail,0022200376,594,203999,Nikola Jokic,1610612743,Denver Nuggets,4,4,22,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,165,48,1,0,20221208,POR,DEN
309,Shot Chart Detail,0022200376,617,203999,Nikola Jokic,1610612743,Denver Nuggets,4,2,59,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-158,33,1,1,20221208,POR,DEN
310,Shot Chart Detail,0022200376,628,203999,Nikola Jokic,1610612743,Denver Nuggets,4,1,10,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-7,107,1,0,20221208,POR,DEN
311,Shot Chart Detail,0022200376,638,203999,Nikola Jokic,1610612743,Denver Nuggets,4,0,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,5,1,0,20221208,POR,DEN
312,Shot Chart Detail,0022200393,11,203999,Nikola Jokic,1610612743,Denver Nuggets,1,11,27,Made Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-7,43,1,1,20221210,DEN,UTA
313,Shot Chart Detail,0022200393,34,203999,Nikola Jokic,1610612743,Denver Nuggets,1,8,32,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-18,255,1,1,20221210,DEN,UTA
314,Shot Chart Detail,0022200393,65,203999,Nikola Jokic,1610612743,Denver Nuggets,1,5,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,62,248,1,0,20221210,DEN,UTA
315,Shot Chart Detail,0022200393,69,203999,Nikola Jokic,1610612743,Denver Nuggets,1,5,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,45,213,1,0,20221210,DEN,UTA
316,Shot Chart Detail,0022200393,82,203999,Nikola Jokic,1610612743,Denver Nuggets,1,4,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,19,1,1,20221210,DEN,UTA
317,Shot Chart Detail,0022200393,96,203999,Nikola Jokic,1610612743,Denver Nuggets,1,3,5,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,4,58,1,0,20221210,DEN,UTA
318,Shot Chart Detail,0022200393,98,203999,Nikola Jokic,1610612743,Denver Nuggets,1,3,4,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221210,DEN,UTA
319,Shot Chart Detail,0022200393,235,203999,Nikola Jokic,1610612743,Denver Nuggets,2,4,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,28,5,1,1,20221210,DEN,UTA
320,Shot Chart Detail,0022200393,268,203999,Nikola Jokic,1610612743,Denver Nuggets,2,1,0,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,8,1,1,20221210,DEN,UTA
321,Shot Chart Detail,0022200393,315,203999,Nikola Jokic,1610612743,Denver Nuggets,3,8,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,10,173,1,0,20221210,DEN,UTA
322,Shot Chart Detail,0022200393,323,203999,Nikola Jokic,1610612743,Denver Nuggets,3,8,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-112,235,1,0,20221210,DEN,UTA
323,Shot Chart Detail,0022200393,340,203999,Nikola Jokic,1610612743,Denver Nuggets,3,6,23,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-12,89,1,1,20221210,DEN,UTA
324,Shot Chart Detail,0022200393,367,203999,Nikola Jokic,1610612743,Denver Nuggets,3,5,6,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,7,36,1,1,20221210,DEN,UTA
325,Shot Chart Detail,0022200393,399,203999,Nikola Jokic,1610612743,Denver Nuggets,3,3,18,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,18,1,1,20221210,DEN,UTA
326,Shot Chart Detail,0022200393,416,203999,Nikola Jokic,1610612743,Denver Nuggets,3,2,11,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,44,68,1,0,20221210,DEN,UTA
327,Shot Chart Detail,0022200393,504,203999,Nikola Jokic,1610612743,Denver Nuggets,4,6,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-137,228,1,0,20221210,DEN,UTA
328,Shot Chart Detail,0022200393,511,203999,Nikola Jokic,1610612743,Denver Nuggets,4,6,18,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,0,1,1,20221210,DEN,UTA
329,Shot Chart Detail,0022200393,528,203999,Nikola Jokic,1610612743,Denver Nuggets,4,5,10,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-25,31,1,0,20221210,DEN,UTA
330,Shot Chart Detail,0022200393,530,203999,Nikola Jokic,1610612743,Denver Nuggets,4,5,5,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221210,DEN,UTA
331,Shot Chart Detail,0022200393,591,203999,Nikola Jokic,1610612743,Denver Nuggets,4,0,45,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,34,27,1,0,20221210,DEN,UTA
332,Shot Chart Detail,0022200422,19,203999,Nikola Jokic,1610612743,Denver Nuggets,1,10,8,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,15,1,1,20221214,DEN,WAS
333,Shot Chart Detail,0022200422,26,203999,Nikola Jokic,1610612743,Denver Nuggets,1,9,29,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,26,1,1,20221214,DEN,WAS
334,Shot Chart Detail,0022200422,35,203999,Nikola Jokic,1610612743,Denver Nuggets,1,8,32,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,49,68,1,1,20221214,DEN,WAS
335,Shot Chart Detail,0022200422,52,203999,Nikola Jokic,1610612743,Denver Nuggets,1,7,8,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,26,37,1,1,20221214,DEN,WAS
336,Shot Chart Detail,0022200422,235,203999,Nikola Jokic,1610612743,Denver Nuggets,2,6,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,11,1,1,20221214,DEN,WAS
337,Shot Chart Detail,0022200422,243,203999,Nikola Jokic,1610612743,Denver Nuggets,2,5,19,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1,34,1,0,20221214,DEN,WAS
